,NIP,Cl_Parcours1,Cl_T1,X_abscisse
464,N201706288,0.0,3.0,43.215031315239884
58,N200200514,0.0,3.0,43.31941544885157
374,N201605830,0.0,3.0,43.42379958246326
477,N201707096,0.0,3.0,43.52818371607495
352,N201602884,0.0,3.0,43.63256784968664
398,N201701289,0.0,3.0,43.736951983298326
254,N201403762,0.0,3.0,43.841336116910014
349,N201602690,0.0,3.0,43.9457202505217
140,N200904623,0.0,3.0,44.05010438413339
255,N201403835,0.0,3.0,44.15448851774508
266,N201405805,0.0,3.0,44.25887265135677
432,N201704012,0.0,3.0,44.363256784968456
128,N200901835,0.0,3.0,44.467640918580145
358,N201604050,0.0,3.0,44.57202505219183
246,N201402594,0.0,3.0,44.67640918580352
353,N201602947,0.0,3.0,44.78079331941521
494,N201800720,0.0,3.0,44.8851774530269
214,N201304664,0.0,3.0,44.98956158663859
341,N201601749,0.0,3.0,45.093945720250275
162,N201102217,0.0,3.0,45.198329853861964
369,N201605504,0.0,3.0,45.30271398747365
361,N201604379,0.0,3.0,45.40709812108534
469,N201706598,0.0,3.0,45.51148225469703
112,N200800424,0.0,3.0,45.61586638830872
143,N200905507,0.0,3.0,45.720250521920406
50,N200000372,0.0,3.0,45.824634655532094
452,N201705694,0.0,3.0,45.92901878914378
461,N201706192,0.0,3.0,46.03340292275547
46,N199900994,0.0,3.0,46.13778705636716
78,N200400662,0.0,3.0,46.24217118997885
410,N201702512,0.0,3.0,46.346555323590536
184,N201202930,0.0,3.0,46.450939457202225
253,N201403736,0.0,3.0,46.55532359081391
291,N201502685,0.0,3.0,46.6597077244256
57,N200200426,0.0,3.0,46.76409185803729
366,N201604744,0.0,3.0,46.86847599164898
416,N201702738,0.0,3.0,46.97286012526067
10,N198600899,0.0,3.0,47.077244258872355
90,N200600743,0.0,3.0,47.18162839248404
116,N200802194,0.0,3.0,47.28601252609573
127,N200900380,0.0,3.0,47.39039665970742
62,N200201832,0.0,3.0,47.49478079331911
340,N201601699,0.0,3.0,47.5991649269308
445,N201705137,0.0,3.0,47.703549060542485
457,N201706065,0.0,3.0,47.807933194154174
165,N201104285,0.0,3.0,47.91231732776586
52,N200004345,0.0,3.0,48.01670146137755
490,N201800429,0.0,3.0,48.12108559498924
13,N198704237,0.0,3.0,48.22546972860093
299,N201503480,0.0,3.0,48.329853862212616
307,N201504281,0.0,3.0,48.434237995824304
504,N201801154,0.0,3.0,48.53862212943599
36,N199701601,0.0,3.0,48.64300626304768
47,N199901170,0.0,3.0,48.74739039665937
